cid,place_id
14328093917878534248,ChIJ0cPihR8Q2jERaMCVO4Gd18Y
7249758536018391389,ChIJx4cB3z4W2jERXXG7RvpQnGQ
9376946795039082903,ChIJNQt1fWUU2jERl8kKzG2bIYI
18345907823944254635,ChIJN30EIQ492jERq8RBEPfBmf4
1909871422109736017,ChIJP5qyFjYQ2jERUVyFgfA5gRo
880336020176443458,ChIJwVVoL6cZ2jERQhiZNfKUNww
4601543142866628778,ChIJFX7b6c0b2jERqjAzwRv32z8
12212866642121450596,ChIJiQfFbqoT2jERZOTdJIHRfKk
4111470003013343093,ChIJq1yHmooa2jERdddIKi_gDjk
16371692133943773212,ChIJ4dRMyXIY2jERHIjGP0HvM-M
4704794770881031699,ChIJfdWHg6hz2jERE656w-rJSkE
11767886891789271125,ChIJHXFAbZIZ2jERVUATdsfuT6M
6187093947940537833,ChIJZSsB22QW2jER6QX3Pir53FU
5715796069258250277,ChIJs6K0F8EW2jERJUi2zD2WUk8
18206971923410113560,ChIJ832-zugW2jERGNRe6n8orPw
4635464320437286510,ChIJ-1CtqEUW2jERbnapXD16VEA
14287198614481279054,ChIJXarXfHIZ2jERThica3FTRsY
11255947576730537949,ChIJdRJUEfUX2jER3U9xOa8oNZw
8055122821503172370,ChIJz5ovoYIZ2jEREr_WPYeLyW8
17841701368171418612,ChIJVUkk2O8R2jER9FN1bt10mvc
10465928708198890038,ChIJyUrFie0a2jERNvrBkLVyPpE
14468586969505403643,ChIJ40FOOaQZ2jER-xI33zC_ysg
2361504383958671291,ChIJx42u4ucZ2jERu19itbm_xSA
8923803333814832817,ChIJB41-NgoZ2jERsc56Ddq313s
4394043329176044874,ChIJhxmzzpMX2jERSoU2kyDH-jw
2560889816087467796,ChIJV2BjY3UY2jERFBfPNLgbiiM
17295551741654675650,ChIJseMqKLQ92jERwjC3W6wkBvA
6091873263991408877,ChIJUTmI1KcT2jER7UjoHHWuilQ
14237904753461205703,ChIJ_QxkiYs82jERx5rmB_Ayl8U
1011853894708396232,ChIJ-826cWsa2jERyICwlsHTCg4
3998130676971652923,ChIJHbzdnHQW2jERO8d87qo2fDc
14338337603880552467,ChIJWcFFgLMZ2jEREwjtPBUC_MY
7578288789808725137,ChIJdVshco0Z2jERkbzfuYB9K2k
1576972980960890434,ChIJLevbEHwW2jERQg6QLpKI4hU
1847506112940362393,ChIJT9I7uw4Z2jERmUosbgWpoxk
4738117008212586704,ChIJbxecDwkZ2jER0HC_ulAswUE
16903591306447619953,ChIJq3qJXRY92jERcQcx8bueleo
10781027498294485159,ChIJaYaVHcYZ2jERp6CPrWPnnZU
15586254600085802194,ChIJW3g5C0kY2jER0ozpsPp_Tdg
17008008838528302273,ChIJYcfQwDwa2jERwfwuJe2VCOw
13081221426217733829,ChIJ_zUGj80b2jERxc7vcZTVibU
4087478059406284,ChIJIRUt5ToX2jERzBPCJYqFDgA
13339211164608894091,ChIJO9YV_WE82jERixRwSuFlHrk
10604957926764699347,ChIJNZezS70Z2jER097FAgxhLJM
196925397675530445,ChIJjWaJoI0Z2jERzdizF5ueuwI
13828784557994202598,ChIJqYiCNHcZ2jER5tWmlkm26b8
2751025032383032712,ChIJozSThPQZ2jERiO1l_7CaLSY
8235347985120848109,ChIJMapsoe0Z2jER7WjbFlzVSXI
9114543010185157456,ChIJdRJUEfUX2jERUBsbrJNcfX4
15092912777761983788,ChIJBZw27MsZ2jERLA11qDTMdNE
2933205473207982462,ChIJA99FjYYX2jERfhnLS9bWtCg
8854984290516671666,ChIJBR6PlI0X2jERshzp50s543o
8372971234167724784,ChIJRbJiD-cP2jER8Johv_nEMnQ
17482888197202898507,ChIJAQAAAPyM2TERS-4l4i-yn_I
15762836041012062596,ChIJLbi8HLkZ2jERhKk_Pd3XwNo
11544584621555640320,ChIJ1YNounAX2jERAOhCJ4yaNqA
4258387369143697911,ChIJqW5CabYi2jER9wHSFcDUGDs
9017940495402705626,ChIJn62K54wZ2jER2qIW-hkpJn0
6743412567366508213,ChIJBUW5PnMZ2jERtR7JewBqlV0
938531323128560767,ChIJjSLAppIZ2jERf7ynDURVBg0
4190399620020275986,ChIJd1sR6I0Z2jEREos9skBKJzo
1145787655221312641,ChIJq6qqOrMT2jERgXx-Qc2n5g8
11007495031235047305,ChIJ-ZXjsKQZ2jERiW-kI2l6wpg
17341200957026326163,ChIJWRtEf7MZ2jERk9Y3jmRSqPA
2186787566524753769,ChIJH_D2jJ0i2jERaefypbQHWR4
34405226091062862,ChIJV-m34hY82jERTiaT7147egA
8082869390051093573,ChIJ12hGgW4Z2jERRazfp-IeLHA
2074517750480864460,ChIJF4Vpuu0Z2jERzISnHecqyhw
16986148496225380294,ChIJOSQ8Ig492jERxqeMkw_suus
3240162927731284562,ChIJg2P5Lw0Z2jERUhrQAQRf9yw
4151571155349042692,ChIJ4Vd2YrQX2jERBHZWRvhXnTk
15676702096424377205,ChIJbZLZ28Ub2jERdRv_en_Vjtk
3180472683631165137,ChIJbTWmABQX2jER0T6rDQ5PIyw
3194697449592946571,ChIJV24V3VgZ2jERi3_Vd2fYVSw
927915327222523756,ChIJo0tMGxcY2jERbCe95BKe4Aw
15003993959073501018,ChIJ4alR464Z2jERWs-u3gLlONA
395740800332527524,ChIJUWZUVKUZ2jERpPfyQin0fQU
10181378203374621853,ChIJAQBALo4a2jERnZQMYIiFS40
3579422085157865056,ChIJLTCPpuQV2jERYMYF_2uprDE
10466313201167808874,ChIJyVbFNm0Z2jERarmWT2fQP5E
4550849322109444772,ChIJWbfPr8cZ2jERpCKp1ljdJz8
2467359215389018831,ChIJ3Ywjeg0Z2jERz4qMPiLSPSI
3311650214983468124,ChIJs_XrIqcR2jERXIRvHFNY9S0
17787814224086519667,ChIJDcuaEYMZ2jERc09R_coC2_Y
5988903775606859885,ChIJyRIV6Y0Z2jERbegK20DcHFM
17181666325205375010,ChIJT-IBJB4Y2jERIlgoi32Kce4
12114971877603915839,ChIJqx4LJqUZ2jERP7htHLwGIag
2055486263719433627,ChIJAQCwuWYX2jERmxWxzd2Nhhw
16292954577966659948,ChIJXR35ezoW2jERbPlGad0zHOI
12746197934300994741,ChIJhQS-NSMS2jERtRzULn2X47A
11591903791609188005,ChIJU4wgyLkZ2jERpY5e-RS33qA
16141868271141790087,ChIJWwTB0lMP2jERhyGOWKtvA-A
17305199487965647388,ChIJs0o6tbkZ2jERHNJ2Vz9rKPA
14708914447832834386,ChIJJzhA4bk92jERUuGvVsKPIMw
2601818330459844976,ChIJLy9c9gIW2jERcLEojfyDGyQ
370865828403760433,ChIJdaypH6UZ2jERMU1WiYGUJQU
5909672011417548752,ChIJGwxMNnMZ2jER0HecM2JfA1I
7789282676603068974,ChIJe8OHi88Z2jERLqIHMlMXGWw
17800878953259572146,ChIJt4YXkRYX2jERspvDShhtCfc
7671971243323808387,ChIJ3dARAokQ2jERg9pTrTJReGo
6490514231393663602,ChIJk1ZwyKAZ2jERcjrWI07wElo
7528357976476401350,ChIJW-ICE1QBBBARxr7aUbEZemg
9805619724359940952,ChIJt7a1YKgZ2jERWLsJ2S-PFIg
2256176082425266252,ChIJAwRWaucW2jERTMCwdzGMTx8
14071470550291449266,ChIJ_____84Z2jERTv4SrzO6JFU
13856157026310478170,ChIJR9HlRHIY2jERWtlEAWf1SsA
15629643567097183184,ChIJsfizTCMa2jER0PvLzgOm59g
9827102604536229017,ChIJVYOgHXAT2jERmayyqsDhYIg
2810870816415062713,ChIJA1_VvLoZ2jERuZruaR04Aic
6371095712574637211,ChIJoavrZ-cZ2jERm4QGisutalg
16638275935820905205,ChIJP097GEQY2jER9fqIbc8H5-Y
7141380468722298938,ChIJ0cVugfkP2jEROvAaHLNHG2M
2077958635688215635,ChIJmUchOH0T2jERU8Qmol5k1hw
14308741431232858218,ChIJByeM-6892jERaoiMT4XcksY
7559133242905528597,ChIJNd6qDbsZ2jERFQk7aaJv52g
11002823648370091050,ChIJQXQAdRMZ2jERKuRdD9DhsZg
4469062717639718886,ChIJ8SAWOMcZ2jER5nfbE91MBT4
4876423084136754224,ChIJT4xZgLMZ2jERMGx8aPWIrEM
3381712252466524020,ChIJu2nZw9wP2jERdG_aZGBB7i4
8740879171679588220,ChIJ61dJ05gZ2jERfI-SpEvXTXk
14145170387690795198,ChIJDWZChBIW2jERvjCv9YW9TcQ
6723512538546901854,ChIJ6RrqoqgT2jERXhP59ge3Tl0
15997452828351483200,ChIJkU2-KxY92jERQE312JZeAt4
17104302066225633958,ChIJ01llQtIZ2jERptpbVBuwXu0
16457800538251736936,ChIJgzIo9rYZ2jERaDe6cmTaZeQ
16143796968311260838,ChIJ3RlN8PUX2jERpoY4Js9JCuA
18026876030014809332,ChIJc9bJBXoU2jER9GQJIz1ULPo
11146562921744040428,ChIJDWTr4ecZ2jER7AEYmeuLsJo
15042898864844547521,ChIJRfDf1bcZ2jERwaUvH9Ecw9A
3917687049106449944,ChIJvxCUVOYW2jERGGYjR51rXjY
11758901496545514230,ChIJ4YXYWTwQ2jER9pJnGpwCMKM
11739578720706761323,ChIJ-TAXb7Yi2jERaxJ2xKVc66I
7367112469973755685,ChIJByeM-6892jERJeciQcI9PWY
3436115024062018551,ChIJHcaYLpMP2jER93OZuGiIry8
8111239912720429503,ChIJIVwOalEa2jERv_GrtbnpkHA
13093736619284328098,ChIJByeM-6892jERom735hRMtrU
4762704751016076943,ChIJ4cva-rAZ2jERj-ZgtryGGEI
9763412975537268736,ChIJ-T2z2OkP2jERAKhWWl-cfoc
17196055325138475140,ChIJ-eXK8mga2jERhNjXqDWppO4
11304914186883468451,ChIJpQuDzAsZ2jERo4x2lY4f45w
1797437381829374678,ChIJGe5H9csZ2jER1rLyicbH8Rg
7426610872885612275,ChIJy5g1pTsX2jER845msz2fEGc
16349317252724156609,ChIJIYA37OcZ2jERwejJQGtx5OI
5967353061601634256,ChIJcQVMIGMT2jER0OcaPv5L0FI
9140321756136147349,ChIJsQvJ8KgZ2jERlQlFrzXy2H4
6363475413742331678,ChIJDQn9K6EZ2jERHicLdSybT1g
9688442002713591033,ChIJWWtZtVYW2jER-by3fqtCdIY
12501083224548138264,ChIJa66AEDsY2jERGF3JivXEfK0
8544847281635890925,ChIJ21XJebEZ2jER7ZbegVRllXY
13558371587378238565,ChIJEb7xnYAF2jERZdRtlh8DKbw
12067822448239863021,ChIJF8HKjZEZ2jER7WTSH5SEeac
9589646020585274290,ChIJsVkkxN4W2jERsju5Yj9EFYU
7679056796909142957,ChIJLdkYVgsZ2jERrYPRrXh9kWo
10417767718110853486,ChIJK0uO868X2jERbnmHPotYk5A
947771760816572085,ChIJ2-_9UgkZ2jERtUaeG2UpJw0
7890070698667162220,ChIJ9RZc3xE92jERbDrGPn8pf20
4162506154520031774,ChIJ-eGhoVUZ2jERHjKLK0sxxDk
13520388943044647977,ChIJyzJlmQoZ2jERKZxLDxwSors
2073868190800772155,ChIJb-ErmBYX2jERO3yptyHcxxw
11409330447690025638,ChIJP76olQsZ2jERpsqcy5cVVp4
17235274632015241918,ChIJcVbOmekR2jERvuKRH_b-L-8
8717575011536880212,ChIJR-CD-2oZ2jERVEJ6CUkM-3g
16124683060411163962,ChIJxz20IjBt2jEROuWQq89hxt8
16471281821289854825,ChIJLdQRK_4W2jERabdUQYy_leQ
11269612644100610180,ChIJNVfvb-wX2jERhBjep_20ZZw
12970151531742920013,ChIJY6CwIgIY2jERTX2GbBk8_7M
900516831171704509,ChIJkbVwsm8X2jERvfY_bElHfww
13162768765870610470,ChIJE5D9aQkZ2jERJhhTBnSMq7Y
13480810612083652942,ChIJQQc4VE4S2jERTvmPydN1Fbs
14183042987250087847,ChIJkaIuTuUW2jERp_cisXNK1MQ
16207387500336758197,ChIJ5RlEhHgZ2jERtb2tpg817OA
1615126056441399863,ChIJ6Ug1ARc82jERN8qqTZcUahY
3809965989399368702,ChIJ-x3dXLYZ2jER_hN4nOG33zQ
14781942153930306975,ChIJ-T2z2OkP2jERn3VjJxICJM0
3705651098240612551,ChIJ1UHAx-wP2jERx_gqXAoebTM
8737801593439973503,ChIJO5dJhmkX2jERf_DUHkHoQnk
10286295856228121052,ChIJXTNSxg4Z2jER3LkMBZVDwI4
10417261971209172686,ChIJWZXzrxMZ2jERzrYb3pGMkZA
1729995380793284754,ChIJPSVO2uYW2jERkhhAB6ItAhg
6061656537596859451,ChIJz8JthqgZ2jERO5TiQYFUH1Q
5684251949319029067,ChIJZaWBamkU2jERS4H7DAiF4k4
17323281760122053722,ChIJkzyv6w8Q2jERWiQUaPqoaPA
12327269237312471842,ChIJJyd52D4Q2jERIkOcBA9CE6s
13238738615292505879,ChIJX5i3ew0Z2jERF6_B9qByubc
3558282501018572101,ChIJS1xHirwZ2jERRVWzAxWPYTE
11897387663952698630,ChIJlat-N6MR2jERBt0DmQsDHKU
13707741075811981148,ChIJB9Np37QX2jERXNfNuOGtO74
2238583258260967211,ChIJyUWCFf0Z2jERKw_I5JwLER8
10124016764769814393,ChIJXTDLyP8W2jEReUc0tJu7f4w
12633116051661509629,ChIJKYL-X7oZ2jER_dORqR3YUa8
15947040663796491531,ChIJ1ZbzmxIZ2jERC6VMIP5ET90
12883938186836190133,ChIJT_8Sz1c92jERtSN21oTxzLI
227448110576161621,ChIJZzjnw4wZ2jERVdO5-9kOKAM
17303060202348219402,ChIJB0HjDGgX2jERCgwqGJTRIPA
13753018810324546965,ChIJQZzvlbEZ2jERlfWoyr2J3L4
15013998770691856305,ChIJqaqqGo4a2jERsVc9mVVwXNA
349042743178575374,ChIJJw-iqTgY2jERDj6WjoYM2AQ
17911217916504708784,ChIJH3JXoxYX2jERsBbgH8xtkfg
14221200584852712183,ChIJbQfheB0Q2jER9yq5s5XaW8U
384257421970181789,ChIJV5HqbUw92jERnQ7X4hYoVQU
696357587301938659,ChIJI-CHBw8Q2jER47XHQ4n1qQk
6621753098604586270,ChIJcYqDljsQ2jERHiWrEFwx5Vs
4138626735712508114,ChIJQVN2Vqw92jER0hgUuBZbbzk
7002964364952392035,ChIJi1aPHEEW2jERY9G0k_yGL2E
12255604599682424764,ChIJJfrtGPwX2jERvN-2T3OnFKo
13542713154848111341,ChIJv8VwWlQR2jER7Tq7qdxh8bs
16563743948050546296,ChIJcVbOmekR2jEReD4Uvlw93uU
4684850169083987216,ChIJkRpZehI92jEREAUuSmjuA0E
12128321576875773962,ChIJn8ocyAsZ2jERCtBiLzd0UKg
13665465561749257690,ChIJZaWmNDcY2jER2v1lkoZ8pb0
15827695670605570001,ChIJjQcl90sY2jER0d9ui1pFp9s
16106235357139456158,ChIJgXciNx4Y2jERnlAiC7nXhN8
1278252402655681340,ChIJQZ4C5nIY2jERPNuUqclDvRE
13798253716223673810,ChIJn3yDkCAQ2jER0sU5DKY-fb8
12563005695917917961,ChIJlfKtq04Y2jERCYdlaB7DWK4
8639676898032204071,ChIJEXFCFgsZ2jERJ7lbIV1M5nc
14774628116184566058,ChIJl_sOMpIZ2jERKgmuCf4FCs0
1591964146386611378,ChIJ7eVXlqgT2jERsiyI4PTKFxY
10993860524568084494,ChIJgZk3aNEb2jERDgASLeYJkpg
15580883066700135748,ChIJN3Hp4A4Q2jERRH2PHZlqOtg
11597000290986598429,ChIJAQV67qgZ2jERHaBbNFLS8KA
11557111607610764152,ChIJwXpsMo4a2jEReOsuYcYbY6A
3820522715758152032,ChIJR4l7wQ0Z2jERYEkTASs5BTU
16603785997319820478,ChIJP5eoI2AX2jERvlTa2GR_bOY
15414398966814287523,ChIJK8o05ggZ2jERoyYd-zDy6tU
6822786878602919263,ChIJE76FM5EZ2jERX71SdYRor14
345953644471850251,ChIJHXFAbZIZ2jERCxV_twETzQQ
17165500469751155126,ChIJTy8m1UsY2jERtolRA7sbOO4
10298211178744191199,ChIJxbbEFCI92jER3xgBO4GY6o4
15710552723221235129,ChIJz5-Zxt8Z2jERucWltHYYB9o
15516237422608255788,ChIJe5TGTaUZ2jERLAswMbq_VNc
6730413508454504952,ChIJk4nvsfk92jER-NnrOm07Z10
17469135279511145273,ChIJAbqMFbsi2jEROYuBNPvVbvI
3533043916852672115,ChIJ92L_Lo4a2jERc7bbN7nkBzE
11209332100405902722,ChIJofE9C0o92jERgr0T3ieMj5s
6020995009714217086,ChIJW0fJTnEY2jERfmBqjA_fjlM
17924359861873666069,ChIJ_18wKE892jERFeg_uVMewPg
14231754123481953040,ChIJmYDhHjYQ2jERELPX5PhYgcU
1122931633924968991,ChIJucjD4T8Q2jERH5IlG190lQ8
1237233384680552299,ChIJJ4D-iA0W2jERa3cjTjWJKxE
9915031541151705610,ChIJhfaraY0Z2jERCiokk6dEmYk
6375194592409246621,ChIJyw0LpIAb2jERnVuLXrQ9eVg
14993173800099158490,ChIJkU1Mqj0Q2jER2pmaSiJ0EtA
6450279902733170246,ChIJAwFUL6QQ2jERRnZAgGX_g1k
7300721334307028617,ChIJdS4cOAoZ2jERiX58Z19fUWU
16895501295486033039,ChIJSx8CT6MT2jERj9yYe-ngeOo
15558854599517203174,ChIJVwFPu7YZ2jER5uos7NIn7Nc
10201110039878466203,ChIJ-x6sB34Z2jERm3qgkYifkY0
14526153120306673628,ChIJx7kfx-cZ2jER3LfP0ExDl8k
4723803237155768759,ChIJ67Ub034Z2jERt4mCMwRSjkE
6661194016389711426,ChIJyWpkZzAY2jERQsbdVqpQcVw
5090630023248155207,ChIJKbY2kn8X2jERRxKl6giNpUY
2527589792786915296,ChIJFUCSHvIa2jER4J_3WIbNEyM
12738264453908543347,ChIJK4YBCfUX2jERczc01gdox7A
9950208492222530118,ChIJ8c0SOBoQ2jERRsL_u-c9Foo
11414345457616422393,ChIJyQ7zB3EY2jER-QXSyLfmZ54
17273108913598349389,ChIJZ-o8J58Q2jERTcCpQQpptu8
17270852797360383874,ChIJdV0awvYP2jERgie6Qh1lru8
7852776659817212442,ChIJaUOqut4P2jERGiriLMSq-mw
2925715344885606908,ChIJD37lnZM82jER_OnQ5Zo6mig
6530719017658688397,ChIJOek7q6kZ2jERjSNvZ1jGoVo
4023980685805864129,ChIJM8in9Us92jERwcR9IB0N2Dc
2265331445355015087,ChIJS8L59skZ2jERr2vogvIScB8
11295439356076535342,ChIJA9bk5AoZ2jERLq7ooD92wZw
6892951239136068307,ChIJHV2vf58Z2jER00LLrqGuqF8
17303651622481253752,ChIJCdEeEbYi2jEReFUb03jrIvA
8920967509334875248,ChIJ2yqRyzAY2jERcNy0Nq-kzXs
14644940164588939651,ChIJbxi71QIX2jERg6ksy3xHPcs
5616192239556594376,ChIJpXBZMBQX2jERyIoTBRa58E0
9024779957078558356,ChIJb-ErmBYX2jERlIa7PY51Pn0
15632490418133625618,ChIJZwgCMwUW2jEREmuN9zXD8dg
13833509875256823899,ChIJvY9WLQ0Z2jERW5CKP_B_-r8
10243761442889334353,ChIJ-3u2GF4a2jERUf5CL8ImKY4
17697156462697937600,ChIJAQAALJMP2jERwHqeDQrumPU
5852652199530649266,ChIJ-TfVcRcW2jERstbusirMOFE
10098688195762772262,ChIJKcCAXsMZ2jERJtnerWi_JYw
10905202160338157553,ChIJY39CrA4Z2jER8T_HKpYPV5c
7068621509858910525,ChIJc4J4UnMZ2jERPWHT4s_JGGI
15861861722315137308,ChIJvRCJFWYX2jERHKH1WjKnINw
2844929568774402678,ChIJb5Q9OJwZ2jERdrLNpV44eyc
2887444572802367125,ChIJddaus3QZ2jERlb6DZopDEig
10664884042543422989,ChIJ7QPUoD0Y2jERDV6IHohHAZQ
5826609072480305630,ChIJO1MHWQsZ2jER3sFBqhRG3FA
12247389918344822208,ChIJg7hNhlgZ2jERwL2kxD1496k
5488934431732003815,ChIJVZhkE0s92jER5_PLtsicLEw
11150193323956410740,ChIJ7YKgcoMZ2jERdJlae8BxvZo
9881117641697811577,ChIJaVH6Em0Z2jEReVw-iSTIIIk
3714358939102253873,ChIJj6kFFPAX2jERMZN8jcYNjDM
4627803847170444257,ChIJg3hDTiI92jER4cvHcBRDOUA
3769053522374879557,ChIJy2Y8yP0b2jERRemWlDVeTjQ
9014808512814205463,ChIJh-BrvjoX2jERF0p1dJQIG30
14671766889514603313,ChIJ5UiZ7w0T2jERMRPbbECWnMs
16399985816548465352,ChIJ3cOxS-sQ2jERyNrQlDV0mOM
2798678948839988253,ChIJSwmi28cZ2jERHZz4Ca3n1iY
1869152313057318938,ChIJ3a91oXMZ2jERGpjhIiCQ8Bk
8790458549367118215,ChIJAenlH3MZ2jERh5nSD3r7_Xk
8460719148052320296,ChIJnfY2tfYP2jERKBABBD2DanU
11417583568015869483,ChIJh12GUbsR2jERK0bsHMNnc54
2989841738737989173,ChIJx9rOZTEa2jERNTYddDgNfik
8554266709003723653,ChIJDyS7oFgZ2jERheMd2D_ctnY
2899242930000926614,ChIJ3x7is3IZ2jERlpdEgBUuPCg
11646801615552922249,ChIJ8dYxSgsZ2jERiUJ6qFzAoaE
15476132361922005688,ChIJTwiV5boZ2jERuMpJGWNExtY
2553293743717749833,ChIJm3ONL9IZ2jERSRSGySEfbyM
9672911402828195770,ChIJn8kZzmQW2jERumdm7asVPYY
7234065987336253058,ChIJ6Rufe2UU2jERgq7pELCQZGQ
8836085759663982464,ChIJxZ2RNaUZ2jERgMeozS4VoHo
7807552523094720404,ChIJCaX5-6kZ2jERlP9DUKf_WWw
9697347966679308780,ChIJXQmqpmsa2jER7NlG0Zjmk4Y
1487407253043256153,ChIJHalrV1EBBBARWZv7GQRVpBQ
5141040044587868866,ChIJQVoZp3Aa2jERwuK3oa6kWEc
13608400468160927459,ChIJW-776vYR2jER49b9GSDA2rw
5079871607754332881,ChIJP9qVv9EW2jER0RrKHFBUf0Y
8012898444679994803,ChIJY3M1zxQY2jERs11uaK6IM28
4692123651729254354,ChIJQfH6vFgW2jER0ueH75nFHUE
5096344148011445523,ChIJp4I6jIk82jERE-1cQwDauUY
15827326503390169318,ChIJgafW9Rc82jER5kiyGpn1pds
11676013519632764131,ChIJ4xCbfnIY2jER44xeFm-ICaI
11974692725665791941,ChIJkU2-KxY92jERxX_D35anLqY
568134398419465061,ChIJvVyGhPAX2jERZfN4qjlr4gc
15568575339366993719,ChIJLcAcLKQZ2jERN0_gCcmwDtg
12640244026309671777,ChIJtcvgd4oQ2jERYftwlvgqa68
13707799889683920464,ChIJUZ8cpagZ2jERULa_ZF_jO74
11780644078881119893,ChIJ7zMPn_8W2jERlZ4Ei19BfaM
5540840278926947631,ChIJo7Or3mQW2jERL_WdhuAE5Uw
251356777400234743,ChIJpf3fuLsZ2jER9_LTRKj_fAM
7373654229568126723,ChIJFdRcmm0Y2jERA__2WXR7VGY
1720933917050607334,ChIJ6b_sqVsT2jER5ha5l0f84Rc
4166531739094389610,ChIJM1AAlRE92jERapMcnop-0jk
7239119575560138388,ChIJafh1B3IU2jERlK7WQ-aEdmQ
10799365361341003466,ChIJ4SUj7JEZ2jERynZjIpQN35U
1897488415400774280,ChIJkQqD-RcU2jERiMphFak7VRo
5914083497670775423,ChIJDyhl1H4Z2jERf5KqYpsLE1I
16526340469238002638,ChIJQe9cp6gX2jERzvMXshhbWeU
18141754909252356221,ChIJqTqJTYAU2jERfYgviPh1xPs
5942794771364537068,ChIJAenlH3MZ2jER7GI7uFsMeVI
341854151901574228,ChIJG3M9RgoZ2jERVPQVOYqCvgQ
17249950092796689190,ChIJjSLAppIZ2jERJvtcGjciZO8
11140693458433789588,ChIJV_fyNxY92jERlM52rayxm5o
10493734151389502145,ChIJ_cgimrQi2jERwdr0zJw7oZE
1661664824915138721,ChIJKywtTz8Y2jERoRjUuFprDxc
14291635223997979515,ChIJ3WNqY5EZ2jERexvcEYQWVsY
11477489849547673789,ChIJNd6qDbsZ2jERvdBwMzU8SJ8
6964893922530862163,ChIJuRc0vhAY2jERU6S69h5GqGA
3132903558649199493,ChIJ_x1caaQZ2jERhbvXEDBPeis
513849563612371350,ChIJd0C-GXMZ2jERltkao3SPIQc
12096348827246072425,ChIJbbDCKZcZ2jERaRI3Tyvd3qc
16552165922493320799,ChIJAVZfnecZ2jERX06KmTUbteU
2010137072145237227,ChIJR-OMLJEZ2jER64QPVwRx5Rs
16356865248621914658,ChIJY56GQ14S2jERImoK_0dC_-I
18436370658540330089,ChIJTQCfw3UZ2jERaRy7EW8l2_8
12465520643273863187,ChIJYQn2SY152jEREzCj2vps_qw
4161198059610569875,ChIJp0JVlEIa2jERk_whl5aLvzk
6218105155439963498,ChIJzdJAmqgT2jERai0GprElS1Y
5840330554258203626,ChIJZ23kXCI92jER6qNrGbIFDVE
16647469660712210249,ChIJk07GYj0Y2jERSQ_YT3SxB-c
13557775612803203803,ChIJQ0G0zI8a2jER28KWcRblJrw
17707660683292379591,ChIJxRq1VgEW2jERxwnLfpI_vvU
10768371115276970623,ChIJBeH-lNc82jERfyqp33nwcJU
18352896686463875770,ChIJi0Lpb50U2jERunofbEyWsv4
16527057979972121996,ChIJucjD4T8Q2jERjPWFLqvnW-U
16505845839993218543,ChIJ__-_lwYa2jER76Un-laLEOU
3782791301272431498,ChIJ-7LfbdQb2jERiuvHe6UsfzQ
5252977017466545189,ChIJh18K-DYY2jERJWRiE8RS5kg
14511371640454851984,ChIJP-gkM78Z2jERkC39WJ-_Ysk
12112882153136971727,ChIJzcVpZEIX2jERz9_lNySaGag
9775087345960147787,ChIJn8xU5GwZ2jERS9teiCYWqIc
1311240432026391050,ChIJYR6HCJ4Z2jERChIQxjl2MhI
3281720716712586163,ChIJP0tkM7wi2jERs6uxw5oDiy0
9320461786744538760,ChIJmyMbE7pt2jERiMaC9ZzuWIE
745153969020613927,ChIJaZxzRYQa2jERJzVyOpZRVwo
2684328924289438997,ChIJPwBHAhIZ2jERFRWUOO-mQCU
5585727000083027026,ChIJFZXh_b0Q2jERUtRBtBx9hE0
12349103575333478607,ChIJRbZc3YoX2jERzyBC_kXUYKs
11597518225023523928,ChIJ2YL5m50Z2jERWFylHmGp8qA
247581203175640642,ChIJY3SmR7si2jERQg5Z5MqVbwM
5786645373121431183,ChIJXUTi4bAZ2jERj4YP0k5LTlA
11677159809969633183,ChIJsZB8gLoZ2jERnze1mvqaDaI
493946279078284404,ChIJ6y_4Iw492jERdEyWFobZ2gY
14547928030528104813,ChIJZTd8Z-Ib2jERbWmTLXef5Mk
3138897529140674879,ChIJewxJ2d4W2jERPwHIEqyajys
13767515090567473921,ChIJg1lYrA4Z2jERAasaDQgKEL8
2749692491574502118,ChIJ1278pRwb2jER5mLbqcDeKCY
8312174790317083797,ChIJQfAL2JYZ2jERlYzOl-7GWnM
1755586129737672174,ChIJXSEFfHIZ2jER7uWdk0gYXRg
10940207309075288966,ChIJofiDoXEY2jERhpOQepVs05c
1797678030905837533,ChIJ--8vKGkX2jER3YeqBKWi8hg
16079829516687365569,ChIJ0d3zwccZ2jERwdX9NsAHJ98
16069507072920049034,ChIJrWyUwREa2jERitUG_YpbAt8
6465959422823844989,ChIJYyJQDQkT2jERfUyBQdazu1k
15465615607626660136,ChIJZZ7n9ksY2jERKPlSbXTnoNY
14618808061651501692,ChIJvQnCTbwP2jERfMJacnpw4Mo
17772816741953464839,ChIJ4_dGnAwZ2jERB2pAkqm6pfY
15949390339166642222,ChIJ5SCE0q4e2jERLiATjgKeV90
11840709738880353429,ChIJN1LPn5U92jERlcR40sWmUqQ
8022952798881593845,ChIJm19XiBET2jER9TkQKxBBV28
17442504264577169643,ChIJJdXETPcX2jER67hb2zY5EPI
2265563532051824992,ChIJ3f__j_kb2jERYEEHaAfmcB8
18253620376720298839,ChIJOVCRcKAZ2jERV9M-UwXjUf0
8916748897963867362,ChIJ77mJwaAZ2jER4vx9NuGnvns
13386530692366625652,ChIJ_____8wb2jERdGtgZb2Cxrk
5351846485884809964,ChIJL3WgFsEW2jER7DKWCwaURUo
14963253855237589694,ChIJL1TlGf4b2jERvkpuRRooqM8
